"Gene","Mean","Var","Max","cv","n"
"SRGN",185.932381478308,3841.95657431037,325.589334480281,0.111132833607582,270
"SRL",1.03043869029206,30.5210741169152,70.6260215028385,28.7445490418938,51
"SRP19",49.8576956837445,79.0384951514118,83.3246368660968,0.031796129564411,270
"SRP54",73.3608037304794,209.530753037865,141.177179319251,0.0389331562126988,270
"SRRM3",20.6300054342252,1200.91480639567,214.145840538622,2.82171738967325,224
"SRRM4",13.7381633436452,779.682785009918,144.1674305055,4.13105135440856,148
"SRSF10",3.92534674728108,12.6530895440948,13.1023542074308,0.821184094124605,169
"SRSF12",34.5600071460575,259.956113365103,138.455828821068,0.217646850972398,269
"SRSF8",57.7948615672138,115.930262265189,95.7163209869541,0.0347071028442289,269
"SRSF9",81.9474361736614,105.928127377255,112.879614684426,0.0157739533978941,270
"SSBP4",54.3184780366061,845.435670088379,194.858523755733,0.28654008256271,270
"SSC5D",2.03876332836309,34.2265868015482,55.5313117058161,8.23436218596156,146
"SSPN",10.5074270544695,56.936157332063,46.9434829788919,0.515697926867412,258
"SSPO",1.24797436391237,4.92451302361468,13.7315706348632,3.16192789614045,130
"SSR3",48.4374043246929,122.446189142187,104.626468050564,0.0521895496406361,269
"SSRP1",40.1469792002891,68.3196715375993,67.6503560362498,0.0423877167647761,269
"SST",0.675072311672672,4.15408562431547,20.8072991915031,9.11538156640307,88
"SSTR1",12.141509746846,393.286554074697,173.724260793658,2.66786416180927,227
"SSTR2",13.3086262550116,301.61507368745,96.985098844137,1.70288995757204,229
"SSTR3",0.614979094853404,3.30954504763395,16.0821134108081,8.75079663145989,99
"SSTR4",0.88893897735247,5.36213720033183,15.9411179087042,6.78569013183924,89
"SSTR5",2.36532663382814,36.9697246181389,57.7583199064416,6.60790775286037,131
"SSUH2",0.869971473691046,9.59566727433745,42.6553924132984,12.678420620011,100
"ST14",20.8020254287486,323.459221182749,105.046436175862,0.747494997701026,262
"ST18",13.9377805958114,1122.00114433619,252.606130011293,5.77571895530654,133
"ST3GAL3",61.7656660035998,802.50211949247,442.022225221435,0.210354559905019,269
"ST3GAL6",137.422019452582,1425.52775528372,216.400204687993,0.0754854111482951,269
"ST5",45.5282636027562,873.517382789419,247.173831165345,0.421414405708868,269
"ST6GAL2",14.79499692982,257.646158533899,98.4796130810855,1.17704729290463,241
"ST6GALNAC1",0.334713605799853,2.12051086254408,19.8734349411284,18.9275223964786,60
"ST6GALNAC4",8.07515827722207,54.4173106274643,83.9034724989569,0.834516614698007,251
"ST6GALNAC5",9.17909080748626,433.125171315662,159.350141059862,5.14060330545138,145
"ST7",61.8044379331632,270.945418640652,141.020998857609,0.0709320464259472,269
"ST8SIA1",15.882611124813,253.823191814991,130.167273772025,1.00620737417157,263
"ST8SIA2",9.88508431723961,454.381955922394,141.185246625647,4.6500788857582,136
"ST8SIA3",10.6448723488277,539.510152079553,155.023480071286,4.76122500371877,182
"ST8SIA5",16.8032161019266,810.921611368964,154.09404904324,2.87206357542961,204
"STAB1",27.7445605644508,270.255863365418,79.4735344896027,0.351090779393907,250
"STAB2",0.372188060474076,4.3316967512434,32.6382352373072,31.2703808797133,70
"STAC",8.06392058245178,102.213489903979,85.8932171023457,1.5718667699216,236
"STAC2",5.59818251336598,165.828480462212,75.9616190970101,5.29133203272738,134
"STAG3",13.1936775702265,43.5813206545689,46.9920140528426,0.250362139168642,266
"STAMBPL1",37.95882287058,76.1078189304241,61.6217736818372,0.0528206576192588,270
"STAP1",1.78191190755273,4.58110870824425,10.2440886872914,1.44277343592243,186
"STAR",0.684278582877595,7.1208155565186,33.0628461989763,15.2077106989985,63
"STARD13",28.322582112638,260.410425260967,104.876201495583,0.32463300930224,258
"STARD3",42.1086589815282,71.5065245283593,75.1854284316344,0.0403276438150817,270
"STARD5",20.5053983879994,54.8304197678006,71.3123204231649,0.130402268944072,269
"STAT1",94.2253604670658,287.875796360581,141.272014984186,0.0324242199860746,270
"STAT2",48.1184111822923,78.6833328952587,81.9289777255891,0.0339828806074035,270
"STAT4",17.1889321362873,59.6634604064687,46.135956135855,0.201934556262325,264
"STAT5B",119.486543954074,309.496647120539,205.592265950794,0.0216779369641144,270
